#Compound = Troilite   [FeS]
#energy [keV], cross section [cm^2 H^-1]
#      energy      extinction      scattering      absorption
       6.7184000   2.0961519e-24   1.2452448e-24   8.5090710e-25
       6.7186000   2.0959763e-24   1.2451400e-24   8.5083633e-25
       6.7188000   2.0958011e-24   1.2450353e-24   8.5076573e-25
       6.7190000   2.0956319e-24   1.2449369e-24   8.5069493e-25
       6.7192000   2.0954565e-24   1.2448323e-24   8.5062419e-25
       6.7194000   2.0952813e-24   1.2447275e-24   8.5055378e-25
       6.7196000   2.0951121e-24   1.2446291e-24   8.5048297e-25
       6.7198000   2.0949371e-24   1.2445245e-24   8.5041255e-25
       6.7200000   2.0947618e-24   1.2444198e-24   8.5034200e-25
       6.7202000   2.0945865e-24   1.2443152e-24   8.5027127e-25
       6.7204000   2.0944176e-24   1.2442168e-24   8.5020074e-25
       6.7206000   2.0942422e-24   1.2441122e-24   8.5013005e-25
       6.7208000   2.0940671e-24   1.2440077e-24   8.5005938e-25
       6.7210000   2.0938980e-24   1.2439093e-24   8.4998868e-25
       6.7212000   2.0937226e-24   1.2438046e-24   8.4991800e-25
       6.7214000   2.0935476e-24   1.2437002e-24   8.4984740e-25
       6.7216000   2.0933723e-24   1.2435956e-24   8.4977666e-25
       6.7218000   2.0932035e-24   1.2434972e-24   8.4970632e-25
       6.7220000   2.0930283e-24   1.2433928e-24   8.4963548e-25
       6.7222000   2.0928532e-24   1.2432883e-24   8.4956487e-25
       6.7224000   2.0926844e-24   1.2431900e-24   8.4949441e-25
       6.7226000   2.0925093e-24   1.2430855e-24   8.4942375e-25
       6.7228000   2.0923342e-24   1.2429810e-24   8.4935324e-25
       6.7230000   2.0921591e-24   1.2428765e-24   8.4928259e-25
       6.7232000   2.0919901e-24   1.2427783e-24   8.4921184e-25
       6.7234000   2.0918152e-24   1.2426738e-24   8.4914141e-25
       6.7236000   2.0916399e-24   1.2425694e-24   8.4907058e-25
       6.7238000   2.0914650e-24   1.2424649e-24   8.4900007e-25
       6.7240000   2.0912962e-24   1.2423666e-24   8.4892958e-25
       6.7242000   2.0911211e-24   1.2422623e-24   8.4885883e-25
       6.7244000   2.0909462e-24   1.2421580e-24   8.4878821e-25
       6.7246000   2.0907712e-24   1.2420534e-24   8.4871778e-25
       6.7248000   2.0906026e-24   1.2419553e-24   8.4864731e-25
       6.7250000   2.0904275e-24   1.2418509e-24   8.4857658e-25
       6.7252000   2.0902525e-24   1.2417466e-24   8.4850587e-25
       6.7254000   2.0900776e-24   1.2416422e-24   8.4843542e-25
       6.7256000   2.0899088e-24   1.2415441e-24   8.4836472e-25
       6.7258000   2.0897340e-24   1.2414398e-24   8.4829421e-25
       6.7260000   2.0895591e-24   1.2413355e-24   8.4822359e-25
       6.7262000   2.0893840e-24   1.2412311e-24   8.4815290e-25
       6.7264000   2.0892093e-24   1.2411268e-24   8.4808248e-25
       6.7266000   2.0890405e-24   1.2410287e-24   8.4801179e-25
       6.7268000   2.0888660e-24   1.2409245e-24   8.4794150e-25
       6.7270000   2.0886911e-24   1.2408202e-24   8.4787086e-25
       6.7272000   2.0885161e-24   1.2407160e-24   8.4780009e-25
       6.7274000   2.0883415e-24   1.2406117e-24   8.4772974e-25
       6.7276000   2.0881727e-24   1.2405137e-24   8.4765897e-25
       6.7278000   2.0879980e-24   1.2404095e-24   8.4758849e-25
       6.7280000   2.0878230e-24   1.2403052e-24   8.4751784e-25
       6.7282000   2.0876482e-24   1.2402010e-24   8.4744717e-25
       6.7284000   2.0874736e-24   1.2400968e-24   8.4737679e-25
       6.7286000   2.0873050e-24   1.2399989e-24   8.4730610e-25
       6.7288000   2.0871303e-24   1.2398947e-24   8.4723557e-25
       6.7290000   2.0869555e-24   1.2397905e-24   8.4716496e-25
       6.7292000   2.0867809e-24   1.2396863e-24   8.4709462e-25
