#Compound = Pyrrhotite  [Fe7S8] 
#energy [keV], cross section [cm^2 H^-1]
#      energy      extinction      scattering      absorption
       6.7184000   2.1420692e-24   1.2528156e-24   8.8925359e-25
       6.7186000   2.1418958e-24   1.2527162e-24   8.8917962e-25
       6.7188000   2.1417226e-24   1.2526167e-24   8.8910589e-25
       6.7190000   2.1415409e-24   1.2525088e-24   8.8903208e-25
       6.7192000   2.1413676e-24   1.2524094e-24   8.8895820e-25
       6.7194000   2.1411862e-24   1.2523017e-24   8.8888449e-25
       6.7196000   2.1410128e-24   1.2522023e-24   8.8881055e-25
       6.7198000   2.1408311e-24   1.2520944e-24   8.8873672e-25
       6.7200000   2.1406578e-24   1.2519950e-24   8.8866287e-25
       6.7202000   2.1404764e-24   1.2518872e-24   8.8858919e-25
       6.7204000   2.1403034e-24   1.2517878e-24   8.8851554e-25
       6.7206000   2.1401299e-24   1.2516886e-24   8.8844132e-25
       6.7208000   2.1399485e-24   1.2515808e-24   8.8836765e-25
       6.7210000   2.1397753e-24   1.2514815e-24   8.8829377e-25
       6.7212000   2.1395936e-24   1.2513737e-24   8.8821989e-25
       6.7214000   2.1394208e-24   1.2512745e-24   8.8814624e-25
       6.7216000   2.1392390e-24   1.2511667e-24   8.8807230e-25
       6.7218000   2.1390661e-24   1.2510674e-24   8.8799867e-25
       6.7220000   2.1388845e-24   1.2509597e-24   8.8792480e-25
       6.7222000   2.1387114e-24   1.2508605e-24   8.8785086e-25
       6.7224000   2.1385301e-24   1.2507528e-24   8.8777730e-25
       6.7226000   2.1383569e-24   1.2506536e-24   8.8770335e-25
       6.7228000   2.1381754e-24   1.2505459e-24   8.8762954e-25
       6.7230000   2.1380024e-24   1.2504467e-24   8.8755564e-25
       6.7232000   2.1378209e-24   1.2503390e-24   8.8748191e-25
       6.7234000   2.1376480e-24   1.2502399e-24   8.8740816e-25
       6.7236000   2.1374665e-24   1.2501322e-24   8.8733426e-25
       6.7238000   2.1372936e-24   1.2500331e-24   8.8726049e-25
       6.7240000   2.1371122e-24   1.2499255e-24   8.8718671e-25
       6.7242000   2.1369393e-24   1.2498263e-24   8.8711304e-25
       6.7244000   2.1367665e-24   1.2497272e-24   8.8703926e-25
       6.7246000   2.1365849e-24   1.2496196e-24   8.8696534e-25
       6.7248000   2.1364121e-24   1.2495204e-24   8.8689169e-25
       6.7250000   2.1362307e-24   1.2494129e-24   8.8681773e-25
       6.7252000   2.1360580e-24   1.2493138e-24   8.8674422e-25
       6.7254000   2.1358767e-24   1.2492063e-24   8.8667042e-25
       6.7256000   2.1357037e-24   1.2491072e-24   8.8659647e-25
       6.7258000   2.1355224e-24   1.2489997e-24   8.8652275e-25
       6.7260000   2.1353411e-24   1.2488923e-24   8.8644883e-25
       6.7262000   2.1351684e-24   1.2487932e-24   8.8637519e-25
       6.7264000   2.1349872e-24   1.2486857e-24   8.8630149e-25
       6.7266000   2.1348143e-24   1.2485867e-24   8.8622758e-25
       6.7268000   2.1346331e-24   1.2484792e-24   8.8615388e-25
       6.7270000   2.1344602e-24   1.2483802e-24   8.8607998e-25
       6.7272000   2.1342792e-24   1.2482728e-24   8.8600638e-25
       6.7274000   2.1341065e-24   1.2481739e-24   8.8593260e-25
       6.7276000   2.1339251e-24   1.2480664e-24   8.8585876e-25
       6.7278000   2.1337526e-24   1.2479674e-24   8.8578514e-25
       6.7280000   2.1335713e-24   1.2478600e-24   8.8571126e-25
       6.7282000   2.1333987e-24   1.2477611e-24   8.8563757e-25
       6.7284000   2.1332178e-24   1.2476538e-24   8.8556398e-25
       6.7286000   2.1330449e-24   1.2475548e-24   8.8549004e-25
       6.7288000   2.1328638e-24   1.2474474e-24   8.8541638e-25
       6.7290000   2.1326912e-24   1.2473485e-24   8.8534265e-25
       6.7292000   2.1325100e-24   1.2472412e-24   8.8526880e-25
       6.7294000   2.1323376e-24   1.2471423e-24   8.8519533e-25
       6.7296000   2.1321563e-24   1.2470350e-24   8.8512134e-25
       6.7298000   2.1319838e-24   1.2469362e-24   8.8504765e-25
       6.7300000   2.1318027e-24   1.2468289e-24   8.8497378e-25
       6.7302000   2.1316215e-24   1.2467216e-24   8.8489987e-25
       6.7304000   2.1314493e-24   1.2466228e-24   8.8482654e-25
       6.7306000   2.1312682e-24   1.2465155e-24   8.8475269e-25
       6.7308000   2.1310958e-24   1.2464166e-24   8.8467915e-25
       6.7310000   2.1309146e-24   1.2463094e-24   8.8460513e-25
       6.7312000   2.1307419e-24   1.2462107e-24   8.8453123e-25
       6.7314000   2.1305614e-24   1.2461035e-24   8.8445789e-25
       6.7316000   2.1303887e-24   1.2460047e-24   8.8438402e-25
       6.7318000   2.1302078e-24   1.2458974e-24   8.8431041e-25
       6.7320000   2.1300268e-24   1.2457902e-24   8.8423661e-25
       6.7322000   2.1298542e-24   1.2456915e-24   8.8416274e-25
       6.7324000   2.1296737e-24   1.2455844e-24   8.8408935e-25
       6.7326000   2.1295012e-24   1.2454857e-24   8.8401552e-25
       6.7328000   2.1293204e-24   1.2453786e-24   8.8394187e-25
       6.7330000   2.1291479e-24   1.2452799e-24   8.8386801e-25
       6.7332000   2.1289669e-24   1.2451728e-24   8.8379412e-25
       6.7334000   2.1287862e-24   1.2450655e-24   8.8372061e-25
       6.7336000   2.1286139e-24   1.2449670e-24   8.8364689e-25
       6.7338000   2.1284332e-24   1.2448599e-24   8.8357332e-25
       6.7340000   2.1282607e-24   1.2447611e-24   8.8349958e-25
       6.7342000   2.1280798e-24   1.2446542e-24   8.8342561e-25
       6.7344000   2.1278991e-24   1.2445471e-24   8.8335202e-25
