#Compound = En90Fs10 crystalline    [Mg0.9Fe0.1SiO3]
#energy [keV], cross section [cm^2 H^-1]
#      energy      extinction      scattering      absorption
       6.7182000   2.0524950e-24   1.3904679e-24   6.6202712e-25
       6.7184000   2.0523553e-24   1.3903855e-24   6.6196976e-25
       6.7186000   2.0522100e-24   1.3902987e-24   6.6191127e-25
       6.7188000   2.0520649e-24   1.3902101e-24   6.6185480e-25
       6.7190000   2.0519197e-24   1.3901234e-24   6.6179631e-25
       6.7192000   2.0517798e-24   1.3900404e-24   6.6173948e-25
       6.7194000   2.0516349e-24   1.3899519e-24   6.6168303e-25
       6.7196000   2.0514897e-24   1.3898656e-24   6.6162409e-25
       6.7198000   2.0513447e-24   1.3897767e-24   6.6156807e-25
       6.7200000   2.0511996e-24   1.3896895e-24   6.6151007e-25
       6.7202000   2.0510599e-24   1.3896080e-24   6.6145187e-25
       6.7204000   2.0509149e-24   1.3895184e-24   6.6139644e-25
       6.7206000   2.0507698e-24   1.3894311e-24   6.6133870e-25
       6.7208000   2.0506250e-24   1.3893439e-24   6.6128109e-25
       6.7210000   2.0504853e-24   1.3892615e-24   6.6122376e-25
       6.7212000   2.0503403e-24   1.3891732e-24   6.6116711e-25
       6.7214000   2.0501955e-24   1.3890865e-24   6.6110898e-25
       6.7216000   2.0500505e-24   1.3889977e-24   6.6105274e-25
       6.7218000   2.0499111e-24   1.3889162e-24   6.6099488e-25
       6.7220000   2.0497661e-24   1.3888284e-24   6.6093776e-25
       6.7222000   2.0496213e-24   1.3887410e-24   6.6088028e-25
       6.7224000   2.0494766e-24   1.3886532e-24   6.6082340e-25
       6.7226000   2.0493317e-24   1.3885662e-24   6.6076549e-25
       6.7228000   2.0491923e-24   1.3884830e-24   6.6070932e-25
       6.7230000   2.0490476e-24   1.3883954e-24   6.6065220e-25
       6.7232000   2.0489027e-24   1.3883080e-24   6.6059473e-25
       6.7234000   2.0487581e-24   1.3882202e-24   6.6053794e-25
       6.7236000   2.0486187e-24   1.3881376e-24   6.6048116e-25
       6.7238000   2.0484741e-24   1.3880497e-24   6.6042446e-25
       6.7240000   2.0483294e-24   1.3879630e-24   6.6036641e-25
       6.7242000   2.0481847e-24   1.3878752e-24   6.6030950e-25
       6.7244000   2.0480402e-24   1.3877878e-24   6.6025240e-25
       6.7246000   2.0479009e-24   1.3877055e-24   6.6019539e-25
       6.7248000   2.0477565e-24   1.3876172e-24   6.6013927e-25
       6.7250000   2.0476119e-24   1.3875309e-24   6.6008093e-25
       6.7252000   2.0474672e-24   1.3874429e-24   6.6002436e-25
       6.7254000   2.0473281e-24   1.3873602e-24   6.5996793e-25
       6.7256000   2.0471836e-24   1.3872728e-24   6.5991075e-25
       6.7258000   2.0470392e-24   1.3871855e-24   6.5985373e-25
       6.7260000   2.0468948e-24   1.3870985e-24   6.5979626e-25
       6.7262000   2.0467503e-24   1.3870099e-24   6.5974040e-25
       6.7264000   2.0466112e-24   1.3869289e-24   6.5968234e-25
       6.7266000   2.0464668e-24   1.3868405e-24   6.5962634e-25
       6.7268000   2.0463225e-24   1.3867534e-24   6.5956912e-25
       6.7270000   2.0461781e-24   1.3866655e-24   6.5951258e-25
       6.7272000   2.0460391e-24   1.3865836e-24   6.5945547e-25
       6.7274000   2.0458949e-24   1.3864966e-24   6.5939831e-25
       6.7276000   2.0457505e-24   1.3864089e-24   6.5934160e-25
       6.7278000   2.0456063e-24   1.3863217e-24   6.5928460e-25
       6.7280000   2.0454620e-24   1.3862343e-24   6.5922767e-25
       6.7282000   2.0453231e-24   1.3861530e-24   6.5917015e-25
       6.7284000   2.0451790e-24   1.3860642e-24   6.5911483e-25
       6.7286000   2.0450348e-24   1.3859772e-24   6.5905759e-25
       6.7288000   2.0448908e-24   1.3858904e-24   6.5900032e-25
       6.7290000   2.0447518e-24   1.3858073e-24   6.5894457e-25
       6.7292000   2.0446077e-24   1.3857209e-24   6.5888679e-25
       6.7294000   2.0444636e-24   1.3856334e-24   6.5883024e-25
       6.7296000   2.0443195e-24   1.3855457e-24   6.5877376e-25
       6.7298000   2.0441755e-24   1.3854584e-24   6.5871715e-25
       6.7300000   2.0440367e-24   1.3853762e-24   6.5866055e-25
       6.7302000   2.0438927e-24   1.3852883e-24   6.5860447e-25
       6.7304000   2.0437488e-24   1.3852012e-24   6.5854755e-25
       6.7306000   2.0436046e-24   1.3851143e-24   6.5849033e-25
       6.7308000   2.0434662e-24   1.3850320e-24   6.5843419e-25
       6.7310000   2.0433221e-24   1.3849447e-24   6.5837742e-25
       6.7312000   2.0431782e-24   1.3848578e-24   6.5832033e-25
       6.7314000   2.0430344e-24   1.3847705e-24   6.5826396e-25
       6.7316000   2.0428904e-24   1.3846834e-24   6.5820700e-25
       6.7318000   2.0427520e-24   1.3846012e-24   6.5815077e-25
       6.7320000   2.0426081e-24   1.3845128e-24   6.5809528e-25
       6.7322000   2.0424642e-24   1.3844259e-24   6.5803831e-25
       6.7324000   2.0423205e-24   1.3843392e-24   6.5798129e-25
       6.7326000   2.0421766e-24   1.3842523e-24   6.5792430e-25
       6.7328000   2.0420384e-24   1.3841697e-24   6.5786871e-25
       6.7330000   2.0418945e-24   1.3840830e-24   6.5781146e-25
       6.7332000   2.0417508e-24   1.3839958e-24   6.5775496e-25
       6.7334000   2.0416072e-24   1.3839088e-24   6.5769838e-25
       6.7336000   2.0414688e-24   1.3838267e-24   6.5764208e-25
       6.7338000   2.0413252e-24   1.3837388e-24   6.5758634e-25
       6.7340000   2.0411814e-24   1.3836521e-24   6.5752929e-25
       6.7342000   2.0410378e-24   1.3835648e-24   6.5747301e-25
       6.7344000   2.0408943e-24   1.3834772e-24   6.5741712e-25
       6.7346000   2.0407560e-24   1.3833960e-24   6.5736003e-25
       6.7348000   2.0406125e-24   1.3833087e-24   6.5730377e-25
       6.7350000   2.0404689e-24   1.3832223e-24   6.5724665e-25
       6.7352000   2.0403253e-24   1.3831346e-24   6.5719069e-25
       6.7354000   2.0401819e-24   1.3830468e-24   6.5713517e-25
       6.7356000   2.0400437e-24   1.3829645e-24   6.5707914e-25
       6.7358000   2.0399004e-24   1.3828789e-24   6.5702148e-25
       6.7360000   2.0397568e-24   1.3827919e-24   6.5696499e-25
       6.7362000   2.0396134e-24   1.3827038e-24   6.5690953e-25
       6.7364000   2.0394753e-24   1.3826222e-24   6.5685311e-25
       6.7366000   2.0393320e-24   1.3825350e-24   6.5679697e-25
       6.7368000   2.0391886e-24   1.3824483e-24   6.5674039e-25
       6.7370000   2.0390452e-24   1.3823616e-24   6.5668364e-25
       6.7372000   2.0389019e-24   1.3822741e-24   6.5662774e-25
       6.7374000   2.0387640e-24   1.3821919e-24   6.5657212e-25
       6.7376000   2.0386207e-24   1.3821061e-24   6.5651469e-25
       6.7378000   2.0384775e-24   1.3820180e-24   6.5645948e-25
       6.7380000   2.0383342e-24   1.3819307e-24   6.5640350e-25
       6.7382000   2.0381962e-24   1.3818493e-24   6.5634687e-25
       6.7384000   2.0380532e-24   1.3817624e-24   6.5629074e-25
       6.7386000   2.0379099e-24   1.3816752e-24   6.5623464e-25
       6.7388000   2.0377668e-24   1.3815881e-24   6.5617875e-25
       6.7390000   2.0376237e-24   1.3815011e-24   6.5612257e-25
       6.7392000   2.0374857e-24   1.3814193e-24   6.5606643e-25
       6.7394000   2.0373427e-24   1.3813332e-24   6.5600959e-25
       6.7396000   2.0371997e-24   1.3812451e-24   6.5595458e-25
       6.7398000   2.0370567e-24   1.3811595e-24   6.5589720e-25
       6.7400000   2.0369136e-24   1.3810716e-24   6.5584197e-25
       6.7402000   2.0367758e-24   1.3809911e-24   6.5578468e-25
       6.7404000   2.0366329e-24   1.3809029e-24   6.5572998e-25
       6.7406000   2.0364898e-24   1.3808167e-24   6.5567306e-25
       6.7408000   2.0363470e-24   1.3807293e-24   6.5561764e-25
       6.7410000   2.0362093e-24   1.3806474e-24   6.5556194e-25
       6.7412000   2.0360662e-24   1.3805613e-24   6.5550492e-25
       6.7414000   2.0359236e-24   1.3804746e-24   6.5544900e-25
       6.7416000   2.0357805e-24   1.3803868e-24   6.5539376e-25
       6.7418000   2.0356378e-24   1.3802997e-24   6.5533802e-25
       6.7420000   2.0355002e-24   1.3802185e-24   6.5528176e-25
       6.7422000   2.0353556e-24   1.3801318e-24   6.5522383e-25
       6.7424000   2.0352112e-24   1.3800451e-24   6.5516613e-25
